measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,172,Equatorial Guinea,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,12.655222652194334,21.44883095410829,7.337357597799747
1,Deaths,79,Finland,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.8662170769795283,0.9596146116736821,0.7219907821833674
1,Deaths,46,Croatia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.2994894416787712,1.473797824368717,1.1246510875449196
1,Deaths,114,Haiti,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,12.400037183892893,41.17392771694311,6.934963932658924
1,Deaths,95,United Kingdom,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.4340298019485056,0.4560016020874767,0.3958817594277142
1,Deaths,214,Nigeria,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,20.737914860053074,27.515929951124292,14.137644748893205
1,Deaths,196,South Africa,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,40.38017028383937,46.66817814845343,36.13815745321897
1,Deaths,49,North Macedonia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.5615833644602184,2.1479040439841413,1.153266159627369
1,Deaths,298,American Samoa,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,2.2409289480552173,2.8069960118201434,1.8454453426547894
1,Deaths,111,Dominican Republic,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,6.243969393546719,10.206143336394964,4.3998235370817955
1,Deaths,132,Panama,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.6004308478974436,4.310606487308561,2.865200264720134
1,Deaths,180,Kenya,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,46.83149230984395,63.56149077011175,27.722296486831898
1,Deaths,82,Greece,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.027524071009388,1.11847631286005,0.902204670762206
1,Deaths,51,Poland,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.1568583239478172,1.2581251201200703,1.0513741060927593
1,Deaths,99,Uruguay,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.623726970430567,1.769920306368336,1.50163153954085
1,Deaths,19,Timor-Leste,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,45.313168440761274,67.1691966768461,31.81367082954949
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,9.709075850901028,11.84751366226509,8.128105017830345
1,Deaths,213,Niger,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,25.95640423841731,43.89277433763984,16.791678538871118
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.4057600357880213,4.43169624438938,2.53597933104178
1,Deaths,115,Jamaica,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.4782375707001791,0.615593391195968,0.3640062623007642
1,Deaths,35,Georgia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.1875525500751523,3.625252488316878,2.7702757275016423
1,Deaths,68,Republic of Korea,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,5.122072063545549,6.12388094759186,4.207049682249094
1,Deaths,67,Japan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.087368044780953,3.4604677280716696,2.428719210276618
1,Deaths,207,Ghana,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,23.99175942653566,32.78634175739803,17.29180556872265
1,Deaths,33,Armenia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.2510958690024956,1.4297605444502233,1.1057854506633444
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.8947718257495014,1.2312430262151788,0.6421225264583773
1,Deaths,34,Azerbaijan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,4.138544188511205,6.245141325528609,3.013212233305142
1,Deaths,66,Brunei Darussalam,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.454725525520471,4.162528702001255,2.860199694622572
1,Deaths,52,Romania,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,4.279893871801229,4.784991804890487,3.7485021572765973
1,Deaths,349,Greenland,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,4.789193839708389,5.916843881712868,3.9313414604203163
1,Deaths,184,Mozambique,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,58.26610951177766,77.02900903429916,40.31272238393833
1,Deaths,181,Madagascar,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,37.38572915891977,52.35653076427324,26.508954951359645
1,Deaths,165,Pakistan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,27.64090706041816,35.23959430564627,19.798091068642467
1,Deaths,416,Tuvalu,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,36.271255294790606,45.712901973051395,25.670545875648074
1,Deaths,17,Sri Lanka,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,4.2522738953614185,6.345469994647547,2.8312212083044783
1,Deaths,130,Mexico,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.879544035470442,2.1246524768778268,1.648589051030332
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.5721361533249274,1.7952516248356256,1.390579390614634
1,Deaths,163,India,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,28.211055729809424,34.907010293759505,24.33673972326691
1,Deaths,20,Viet Nam,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,19.385022151332947,26.261561932528796,14.991847459647488
1,Deaths,118,Suriname,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.7262971937495297,2.2251085830664654,1.2763308806722033
1,Deaths,140,Bahrain,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.7984790420883521,1.0900324093150329,0.6165239346784986
1,Deaths,146,Lebanon,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.8749444674815411,1.0672478493416342,0.7293628266809669
1,Deaths,351,Guam,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,5.55463932248393,6.569452950537208,4.721470664330696
1,Deaths,50,Montenegro,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.1090642005410822,1.4415348357505053,0.8533712868247393
1,Deaths,85,Israel,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.29612425595250275,0.3262095309472426,0.25329251641577666
1,Deaths,200,Benin,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,12.899851976119265,19.617818646040014,9.085868058610586
1,Deaths,136,Paraguay,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.482385808580983,4.69528039610189,2.6167422380223178
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,4.826047377609205,5.894925565871274,3.9111908430810742
1,Deaths,36,Kazakhstan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.0970396350416167,3.5051283550366197,2.724566663295546
1,Deaths,211,Mali,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,19.770742585031435,28.095518871499465,14.271679259601024
1,Deaths,97,Argentina,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.664618195700463,1.7852378434802654,1.5512074229748294
1,Deaths,148,Morocco,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,8.268312887693728,17.776819061166638,5.158897446209314
1,Deaths,83,Iceland,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.463770437492928,0.5220497659328456,0.3846320840108389
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.1394410227184641,1.4800673328777096,0.8721623250255531
1,Deaths,18,Thailand,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,13.985922466678316,17.574223367513568,10.929795421077623
1,Deaths,53,Serbia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.3116482781236396,1.674595844377935,1.027891588686666
1,Deaths,86,Italy,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.4742971239357349,0.5151478670890997,0.40732084033883437
1,Deaths,71,Australia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.2939288401859412,0.31990077621056534,0.25752244272321073
1,Deaths,6,China,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,2.623909641595908,3.469922572492891,2.0600421940065736
1,Deaths,435,South Sudan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,57.63246879872589,89.40816657572972,39.5453786586397
1,Deaths,38,Mongolia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,13.763940871389204,20.955602688304264,9.499505768246548
1,Deaths,212,Mauritania,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,10.127082918480351,16.66460097304416,6.705171886620247
1,Deaths,101,Canada,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.29988448631048187,0.3275578039220994,0.2695383684021796
1,Deaths,185,Rwanda,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,27.444255962664702,38.47935816883784,17.488981839734198
1,Deaths,54,Slovakia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.6004521188908324,0.7550002949542008,0.4766810474747384
1,Deaths,116,Saint Lucia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,2.012746144193832,2.4056035572149663,1.6568248945295705
1,Deaths,87,Luxembourg,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.228056171019632,0.2558705718808264,0.19681653198264798
1,Deaths,218,Togo,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,23.938615871612797,37.96011505276635,16.47962773795524
1,Deaths,75,Austria,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.604760074406309,0.6646786312654825,0.5346874684310648
1,Deaths,69,Singapore,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.9552468144186104,1.049627444583522,0.8462960389409914
1,Deaths,197,Eswatini,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,57.74920087926962,84.18209929714996,36.44938087513946
1,Deaths,144,Jordan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.39067807175441,0.5206165243661361,0.30053108013044566
1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,8.514284191123119,14.66275423821938,5.905026510892495
1,Deaths,168,Angola,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,36.79518788704439,49.37196654153886,24.99769256588851
1,Deaths,102,United States of America,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.24106088291877545,0.2551081774934933,0.21865694294125165
1,Deaths,216,Senegal,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,18.095075461831108,24.66300139923222,13.342418116084492
1,Deaths,201,Burkina Faso,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,24.377652589718082,32.359699100029644,17.90572151675735
1,Deaths,305,Bermuda,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.05503812478410426,0.06699005390268371,0.046272231525000825
1,Deaths,217,Sierra Leone,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,27.142195889265622,40.875261293708746,19.81517725751622
1,Deaths,135,Brazil,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,2.530244043112455,2.6348528788341574,2.408173373198877
1,Deaths,147,Libya,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,2.4814968187010535,3.787798628236377,1.5409139246765537
1,Deaths,177,Djibouti,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,32.37769146823721,48.860870520982246,17.81894540519545
1,Deaths,320,Cook Islands,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.5266899109396401,2.009438965519179,1.196315116078445
1,Deaths,149,Palestine,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.5347403794596954,0.8509172332029817,0.3760669179618615
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,2.9166627960806886,4.500604628595325,2.1074440088160027
1,Deaths,141,Egypt,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.8272813848351119,1.0352679315259,0.6598212179620248
1,Deaths,173,Gabon,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,23.897571779623327,35.55818084466037,13.656541102944665
1,Deaths,413,Tokelau,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,5.850479958972588,7.43720252106413,4.434875499833112
1,Deaths,155,Turkey,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,1.0828337933690222,1.3466898903211473,0.8679825770583905
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,25.561127548736202,35.0324541550887,17.72804320861084
1,Deaths,522,Sudan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,3.04093588632048,4.615141837465036,1.8545327742373248
1,Deaths,151,Qatar,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,0.816711858349688,1.1304207113591986,0.582019483260366
1,Deaths,193,Botswana,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,32.84651323307379,45.68284918646476,21.05353347971049
1,Deaths,182,Malawi,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,35.14259437043872,51.57262792193052,22.840374255858354
1,Deaths,160,Afghanistan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,27.93315872870314,44.60693895032415,20.413941306434275
1,Deaths,198,Zimbabwe,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,71.96161387898451,96.17526500070538,45.81620539407996
